acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.0578,0.907,0.53,2.23e-06,1,0.101,-6.112,0.127,135.998,4,0.507,14
0.0148,0.75,0.789,0,0,0.501,-5.058,0.0647,135.954,4,0.467,14
0.00498,0.711,0.7,0.000125,1,0.215,-4.805,0.046,128.001,4,0.801,14
0.259,0.763,0.726,0,1,0.0976,-6.405,0.282,139.059,4,0.349,14
0.0529,0.758,0.391,0.000867,9,0.106,-12.676,0.0453,114.006,4,0.895,14
0.11,0.715,0.624,0,4,0.123,-3.046,0.114,158.087,4,0.412,14
0.0157,0.633,0.81,2.65e-05,7,0.0834,-4.071,0.258,136.917,4,0.822,14
0.472,0.424,0.776,0.308,1,0.309,-4.639,0.0365,80.469,4,0.475,14
0.00334,0.753,0.729,5.66e-05,11,0.073,-3.862,0.0392,120.013,4,0.812,14
0.142,0.706,0.505,0,8,0.164,-6.923,0.193,160.053,4,0.388,14
0.00268,0.661,0.836,0,5,0.497,-3.164,0.059,124.952,4,0.396,14
0.175,0.733,0.93,0.0133,11,0.0662,-5.772,0.139,139.927,4,0.691,14
0.396,0.597,0.529,4.59e-05,0,0.372,-9.207,0.0865,134.825,4,0.146,14
0.0154,0.588,0.718,0.476,11,0.115,-3.649,0.0307,161.031,4,0.209,14
0.0318,0.642,0.861,0,4,0.23,-3.837,0.294,92.912,4,0.582,14
0.0127,0.826,0.486,1.96e-05,2,0.259,-8.237,0.232,129.979,4,0.105,14
0.0137,0.577,0.833,0,5,0.121,-3.337,0.0695,107.936,4,0.58,14
0.014,0.548,0.958,0,3,0.122,-2.981,0.0411,98.982,4,0.608,14
0.00393,0.515,0.869,0,11,0.434,-4.381,0.109,122.748,4,0.336,14
0.637,0.611,0.713,0,1,0.11,-5.824,0.091,118.002,4,0.757,14
0.277,0.717,0.468,0,8,0.112,-7.077,0.0525,96.47,4,0.691,14
0.421,0.559,0.63,0,11,0.102,-6.075,0.246,107.627,5,0.289,14
0.453,0.706,0.382,9.49e-05,9,0.221,-7.292,0.0312,107.777,4,0.38,14
0.00107,0.639,0.912,0,1,0.097,-2.621,0.0615,143.448,4,0.343,14
0.016,0.57,0.689,0,11,0.148,-5.24,0.0355,96.975,4,0.531,14
0.594,0.676,0.905,0,1,0.154,-2.569,0.147,152.186,4,0.519,14
0.186,0.701,0.677,0.0128,4,0.592,-6.403,0.104,129.991,4,0.823,14
0.247,0.575,0.446,0.00567,4,0.137,-7.802,0.0296,68.985,4,0.259,14
0.271,0.723,0.86,4.56e-06,11,0.598,-4.357,0.203,126.979,4,0.667,14
0.0668,0.964,0.605,7.78e-06,9,0.214,-6.223,0.179,129.994,4,0.646,14
0.127,0.707,0.955,0,10,0.202,-4.593,0.222,125.989,4,0.575,14
0.0529,0.526,0.902,0,3,0.531,-4.876,0.314,168.188,4,0.797,14
0.000541,0.54,0.955,0,4,0.379,-3.723,0.0767,138.034,4,0.808,14
0.00966,0.659,0.945,0,11,0.203,-1.55,0.107,143.996,4,0.868,14
0.109,0.789,0.881,0,11,0.355,-5.758,0.0331,133.299,4,0.647,14
0.00475,0.527,0.922,0.000162,9,0.422,-2.666,0.0728,95.975,4,0.49,14
0.249,0.728,0.638,0,5,0.116,-6.455,0.0336,130.014,4,0.872,14
0.248,0.538,0.607,5.54e-06,9,0.0999,-5.261,0.216,175.424,4,0.515,14
0.00286,0.908,0.669,0,7,0.237,-2.827,0.0738,112.238,4,0.662,14
0.00654,0.524,0.674,9.3e-05,1,0.221,-7.038,0.0895,102.901,4,0.128,14
0.0492,0.668,0.921,0.00517,7,0.0877,-3.727,0.0439,120.0,4,0.782,14
0.0462,0.674,0.865,0,6,0.381,-6.167,0.0412,131.975,4,0.694,14
0.00616,0.288,0.758,0,6,0.303,-5.692,0.0371,97.094,4,0.619,14
0.000286,0.637,0.963,0.000889,9,0.0449,-5.116,0.0882,150.1,4,0.823,14
0.00272,0.506,0.817,0,11,0.0486,-5.051,0.0335,109.952,4,0.506,14
0.106,0.795,0.597,0,11,0.113,-6.395,0.0327,110.014,4,0.849,14
0.0302,0.949,0.661,0,5,0.0454,-4.244,0.0572,104.504,4,0.76,14
0.0506,0.463,0.857,0,4,0.184,-3.063,0.0632,111.647,4,0.856,14
0.462,0.678,0.533,0.219,4,0.139,-10.485,0.186,150.455,4,0.323,14
0.229,0.68,0.659,0,6,0.474,-7.186,0.151,98.877,4,0.75,14
0.147,0.867,0.69,0,1,0.562,-5.129,0.197,150.0,4,0.25,14
