acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.186,0.551,0.881,0.0791,7,0.152,-6.099,0.0542,88.036,4,0.387,12
0.373,0.824,0.549,0,6,0.0779,-3.9,0.226,153.812,4,0.434,12
0.35,0.939,0.305,0.000169,8,0.105,-10.952,0.354,100.029,4,0.563,12
0.0253,0.663,0.694,0,10,0.0698,-8.627,0.171,167.953,4,0.525,12
0.00286,0.766,0.673,0.000594,5,0.486,-5.066,0.239,84.947,4,0.705,12
0.0302,0.949,0.661,0,5,0.0454,-4.244,0.0572,104.504,4,0.76,12
0.00218,0.822,0.668,0,4,0.1,-4.845,0.055,130.001,4,0.38,12
0.051,0.701,0.87,0,6,0.276,-3.899,0.0359,120.031,4,0.768,12
0.0841,0.732,0.396,3.58e-05,4,0.105,-9.348,0.0286,90.024,4,0.548,12
0.000134,0.489,0.74,0.00659,7,0.131,-6.317,0.0401,98.881,4,0.339,12
0.217,0.704,0.611,0,2,0.0812,-6.112,0.0409,100.0,4,0.22,12
0.145,0.733,0.71,0.115,5,0.0956,-5.849,0.0292,127.975,4,0.965,12
0.0341,0.348,0.875,0,11,0.117,-4.758,0.199,169.152,4,0.407,12
0.486,0.715,0.651,0,5,0.228,-9.241,0.12,134.914,4,0.733,12
0.0117,0.515,0.859,0.0227,11,0.127,-6.103,0.303,150.067,4,0.605,12
0.000282,0.908,0.621,5.39e-05,1,0.0958,-6.638,0.102,150.011,4,0.421,12
0.543,0.718,0.628,0,10,0.116,-6.007,0.223,92.107,4,0.722,12
0.539,0.927,0.454,0.182,10,0.115,-11.767,0.191,114.016,4,0.32,12
0.000224,0.323,0.949,1.34e-06,1,0.365,-4.429,0.0565,166.375,4,0.385,12
0.0149,0.762,0.792,2.53e-06,2,0.312,-5.265,0.102,120.013,4,0.385,12
0.000293,0.371,0.914,8.75e-05,11,0.0852,-4.917,0.081,134.982,4,0.394,12
0.218,0.889,0.34,0.13,11,0.055,-7.773,0.0697,94.009,4,0.716,12
0.247,0.722,0.745,0,7,0.419,-4.164,0.256,77.029,4,0.52,12
0.0266,0.466,0.833,0,7,0.0327,-4.215,0.304,88.785,4,0.661,12
0.00799,0.726,0.815,0.081,11,0.112,-5.886,0.0313,140.158,4,0.462,12
0.000825,0.445,0.543,0.0137,0,0.202,-8.196,0.0272,99.963,4,0.102,12
0.047,0.534,0.582,0.0328,5,0.0883,-7.912,0.0401,84.183,4,0.346,12
0.0268,0.51,0.925,0.00019,11,0.185,-7.45,0.168,167.979,4,0.248,12
0.147,0.667,0.692,3.75e-05,5,0.349,-8.361,0.0285,96.022,4,0.846,12
0.00457,0.597,0.733,0.00191,11,0.501,-4.727,0.11,87.479,4,0.866,12
0.128,0.71,0.838,0.00375,2,0.145,-10.219,0.0349,126.601,4,0.919,12
0.0577,0.652,0.667,1.39e-06,5,0.13,-6.35,0.0542,172.04,4,0.778,12
0.0735,0.609,0.674,0.06,10,0.345,-7.388,0.0548,90.009,4,0.315,12
0.000417,0.838,0.475,0.714,4,0.226,-5.505,0.036,106.217,4,0.711,12
0.0782,0.693,0.394,0.000694,0,0.247,-15.882,0.0428,104.114,4,0.721,12
0.0092,0.613,0.822,0.506,9,0.429,-4.087,0.026,105.997,4,0.567,12
0.07,0.398,0.717,0,0,0.085,-5.253,0.0398,117.296,4,0.487,12
0.000825,0.445,0.543,0.0137,0,0.202,-8.196,0.0272,99.963,4,0.102,12
0.514,0.286,0.292,0,3,0.0713,-11.294,0.0362,131.58,3,0.0635,12
0.0496,0.295,0.637,0.0236,8,0.112,-4.043,0.0288,84.551,4,0.221,12
0.00347,0.398,0.493,0.000157,9,0.106,-9.561,0.0303,82.048,4,0.412,12
0.0467,0.497,0.638,0,1,0.385,-5.31,0.0274,172.01,4,0.77,12
0.312,0.591,0.45,0.000116,5,0.147,-13.291,0.26,144.201,4,0.304,12
0.331,0.519,0.413,0.0666,8,0.106,-14.462,0.21,159.398,4,0.404,12
0.747,0.594,0.335,0.0111,4,0.0976,-13.415,0.0513,87.49,4,0.343,12
0.531,0.729,0.581,1.09e-06,10,0.102,-7.091,0.0304,93.997,4,0.352,12
0.0102,0.705,0.712,0.000855,6,0.1,-6.156,0.0385,97.512,4,0.62,12
0.0869,0.676,0.703,0.000687,8,0.0463,-5.815,0.0302,92.761,4,0.852,12
0.697,0.484,0.75,0.862,1,0.105,-4.176,0.0685,159.992,4,0.467,12
0.00799,0.726,0.815,0.081,11,0.112,-5.886,0.0313,140.158,4,0.462,12
0.701,0.657,0.447,0.924,9,0.198,-9.299,0.087,184.315,4,0.537,12
0.937,0.372,0.537,0.873,9,0.287,-7.623,0.0305,123.735,3,0.228,12
0.0134,0.635,0.841,0,5,0.0622,-5.379,0.0422,109.021,4,0.424,12
0.0197,0.399,0.787,6.07e-05,1,0.0685,-2.88,0.0499,117.089,5,0.572,12
0.335,0.563,0.664,0,9,0.0849,-5.044,0.154,166.928,4,0.688,12
3.84e-05,0.345,0.941,0.633,9,0.0511,-9.918,0.0466,179.626,4,0.407,12
0.000802,0.687,0.792,0,1,0.2,-4.023,0.0353,133.962,4,0.864,12
0.00543,0.611,0.797,0.00137,6,0.26,-7.627,0.0533,120.041,4,0.518,12
0.315,0.912,0.655,3.39e-05,8,0.0894,-6.029,0.162,91.942,4,0.793,12
0.175,0.801,0.807,4e-05,9,0.0617,-4.786,0.0744,122.974,4,0.729,12
0.879,0.591,0.242,0,0,0.15,-10.098,0.0312,118.001,3,0.292,12
0.0633,0.516,0.755,0.00103,5,0.107,-3.724,0.0383,140.099,4,0.165,12
0.918,0.514,0.424,0.849,0,0.126,-10.645,0.0282,71.114,4,0.416,12
0.0605,0.698,0.633,0.000194,8,0.0926,-4.946,0.0597,96.924,4,0.552,12
0.796,0.624,0.661,0.786,2,0.114,-12.779,0.0569,110.023,3,0.871,12
0.483,0.716,0.512,0,1,0.0928,-6.257,0.0331,104.957,3,0.326,12
0.0344,0.704,0.636,0,9,0.35,-6.029,0.0252,111.845,4,0.89,12
0.0827,0.71,0.525,0,2,0.0661,-6.477,0.311,75.171,4,0.903,12
0.00107,0.639,0.912,0,1,0.097,-2.621,0.0615,143.448,4,0.343,12
0.761,0.643,0.331,0,2,0.373,-9.235,0.0387,160.006,3,0.648,12
0.301,0.593,0.893,0,6,0.135,-5.811,0.132,150.085,4,0.63,12
0.0593,0.681,0.839,1.4e-05,9,0.119,-5.398,0.0286,128.018,4,0.758,12
0.858,0.236,0.34,0.0697,7,0.105,-10.457,0.048,76.742,3,0.158,12
0.0561,0.695,0.884,0,6,0.213,-2.278,0.0753,103.014,4,0.914,12
0.818,0.19,0.245,0.000115,5,0.118,-11.984,0.0327,147.044,1,0.0399,12
0.00916,0.473,0.936,0.0422,2,0.31,-4.877,0.0704,144.014,4,0.416,12
0.0781,0.366,0.439,1.92e-05,4,0.108,-5.238,0.0298,115.94,3,0.11,12
0.41,0.518,0.496,0.1,10,0.0999,-11.607,0.0292,143.921,4,0.281,12
0.0113,0.611,0.84,0.0269,7,0.121,-6.057,0.0418,164.99,4,0.438,12
0.473,0.393,0.167,0.00097,2,0.11,-19.024,0.0361,129.955,3,0.0961,12
0.616,0.411,0.654,0.000114,0,0.329,-6.701,0.0312,174.019,4,0.495,12
0.984,0.802,0.175,0.00245,11,0.095,-22.471,0.087,110.085,4,0.196,12
0.0706,0.866,0.629,0,9,0.0639,-7.006,0.217,125.962,4,0.467,12
0.436,0.372,0.255,0,7,0.33,-6.834,0.0344,114.402,1,0.254,12
0.234,0.694,0.496,0.00625,1,0.116,-12.199,0.0659,139.848,4,0.49,12
0.049,0.726,0.698,0,5,0.309,-4.165,0.0431,143.994,4,0.867,12
0.0678,0.588,0.521,0.149,10,0.123,-9.461,0.0329,85.012,4,0.337,12
0.0189,0.655,0.632,0,2,0.0722,-4.802,0.0489,120.113,4,0.447,12
0.768,0.561,0.431,1.42e-05,10,0.106,-8.81,0.0578,143.875,4,0.137,12
0.0859,0.605,0.716,0,5,0.329,-8.238,0.0381,114.988,4,0.568,12
0.111,0.766,0.283,0.0172,8,0.115,-10.33,0.0846,97.04,4,0.144,12
0.00182,0.54,0.608,0.76,2,0.106,-8.498,0.0508,125.01,4,0.0389,12
0.0871,0.622,0.656,0.00658,6,0.137,-5.177,0.0432,75.008,4,0.245,12
0.000391,0.528,0.797,0.011,4,0.14,-7.487,0.0485,143.785,4,0.751,12
0.233,0.508,0.788,0.13,0,0.144,-7.288,0.0296,147.06,4,0.586,12
0.0804,0.729,0.963,4.89e-05,6,0.0729,-3.718,0.107,127.046,4,0.612,12
0.245,0.639,0.526,2.43e-05,0,0.25,-6.697,0.0256,130.033,3,0.488,12
0.159,0.477,0.629,0.44,5,0.374,-7.408,0.0315,132.535,4,0.357,12
0.00496,0.732,0.899,4.64e-05,0,0.372,-4.237,0.143,127.091,4,0.759,12
0.148,0.671,0.673,5.29e-05,11,0.304,-6.941,0.0444,121.963,4,0.494,12
0.132,0.454,0.82,0.000969,2,0.115,-4.193,0.0567,166.303,4,0.575,12
0.194,0.527,0.591,0.0194,6,0.0907,-7.664,0.0396,123.167,4,0.461,12
0.0372,0.566,0.855,0.000157,7,0.181,-4.016,0.211,172.966,4,0.517,12
0.268,0.747,0.573,0,11,0.302,-6.562,0.295,90.036,4,0.551,12
0.25,0.788,0.844,0.000678,2,0.0723,-3.131,0.0334,113.324,4,0.382,12
0.948,0.571,0.0274,6.43e-06,9,0.322,-20.274,0.0649,124.209,3,0.087,12
0.211,0.491,0.693,6.92e-06,0,0.325,-6.487,0.0377,90.027,4,0.412,12
0.128,0.626,0.423,0,1,0.18,-6.035,0.0513,95.162,4,0.571,12
0.0658,0.589,0.605,0,8,0.332,-7.237,0.0273,95.084,3,0.503,12
0.0558,0.584,0.836,0,0,0.0663,-4.925,0.079,104.973,4,0.484,12
0.27,0.686,0.794,2.25e-05,7,0.125,-6.136,0.0385,140.952,3,0.532,12
0.428,0.512,0.488,5.1e-05,5,0.109,-10.31,0.0328,170.017,3,0.141,12
0.489,0.297,0.417,0.0679,2,0.331,-6.34,0.0277,91.912,3,0.173,12
0.935,0.599,0.537,0.893,9,0.301,-7.625,0.0268,123.722,3,0.258,12
0.925,0.207,0.243,0.0342,10,0.118,-8.181,0.0306,171.648,4,0.394,12
0.00181,0.174,0.742,0.281,8,0.198,-5.93,0.0485,163.378,4,0.36,12
0.0098,0.602,0.923,0,5,0.0561,-3.763,0.044,136.01,4,0.765,12
0.0684,0.72,0.706,0,1,0.166,-4.719,0.0473,133.002,4,0.62,12
0.301,0.593,0.893,0,6,0.135,-5.811,0.132,150.085,4,0.63,12
