acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.0144,0.526,0.862,0.0597,2,0.229,-6.003,0.0905,90.052,4,0.528,7
0.0186,0.754,0.804,0.0604,11,0.207,-7.189,0.0368,132.967,4,0.972,7
0.125,0.722,0.355,1.08e-05,3,0.134,-5.179,0.321,199.947,4,0.628,7
0.00178,0.244,0.646,0.00483,5,0.301,-5.863,0.0456,183.571,5,0.529,7
0.0025,0.656,0.633,0,6,0.07,-5.54,0.0267,106.081,4,0.558,7
0.0172,0.646,0.697,0,10,0.316,-4.51,0.0378,100.067,4,0.794,7
0.602,0.817,0.719,0.00277,7,0.105,-4.54,0.0566,129.979,4,0.838,7
0.00774,0.555,0.949,0.62,7,0.332,-5.351,0.0333,127.976,4,0.572,7
0.851,0.4,0.312,0,0,0.128,-7.926,0.032,81.157,5,0.295,7
0.636,0.348,0.563,0.652,10,0.358,-11.425,0.0348,79.841,4,0.211,7
0.124,0.636,0.814,5.34e-05,4,0.0932,-7.555,0.0498,128.024,4,0.244,7
0.844,0.457,0.406,0,7,0.0501,-6.14,0.0289,180.392,3,0.497,7
0.0142,0.659,0.912,5.03e-05,9,0.174,-5.115,0.0543,126.985,4,0.804,7
0.814,0.729,0.338,1.87e-06,9,0.0695,-11.856,0.0378,118.167,4,0.405,7
0.00112,0.504,0.708,0.000424,11,0.788,-5.896,0.0343,82.009,4,0.51,7
0.00406,0.56,0.956,1.55e-06,0,0.358,-4.366,0.0776,143.993,4,0.821,7
0.0495,0.612,0.807,0.0177,10,0.101,-2.81,0.0336,124.053,4,0.398,7
0.775,0.774,0.493,0,1,0.0454,-7.179,0.0976,140.005,4,0.745,7
0.293,0.534,0.257,0.000569,7,0.124,-13.538,0.0317,138.657,4,0.161,7
0.000221,0.655,0.79,0,2,0.257,-8.44,0.12,144.003,4,0.336,7
0.229,0.748,0.668,1.82e-06,1,0.0789,-8.968,0.08,140.082,4,0.299,7
0.00717,0.602,0.663,0,11,0.104,-5.047,0.0303,104.981,4,0.166,7
0.0464,0.678,0.779,0.00285,3,0.0735,-9.25,0.0715,150.769,4,0.813,7
0.00035,0.416,0.476,0.00208,9,0.36,-11.135,0.0323,137.982,4,0.111,7
0.0159,0.698,0.393,0.00013,6,0.328,-9.233,0.266,109.694,4,0.776,7
0.00035,0.416,0.476,0.00208,9,0.36,-11.135,0.0323,137.982,4,0.111,7
0.654,0.806,0.489,0.000652,9,0.16,-7.438,0.0368,95.032,4,0.524,7
0.00848,0.567,0.776,0,10,0.276,-5.2,0.0602,128.095,4,0.434,7
0.055,0.713,0.791,0.000696,0,0.0598,-5.583,0.0299,116.025,4,0.504,7
0.0464,0.678,0.779,0.00285,3,0.0735,-9.25,0.0715,150.769,4,0.813,7
0.0275,0.787,0.542,0,11,0.133,-10.489,0.291,149.836,4,0.769,7
0.699,0.457,0.198,0.906,6,0.114,-11.719,0.0316,96.579,4,0.127,7
0.283,0.487,0.704,9.65e-06,5,0.399,-5.153,0.105,83.618,4,0.209,7
