acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.00524,0.551,0.948,0,1,0.408,-3.816,0.097,90.033,4,0.693,10
0.00242,0.443,0.95,0,8,0.318,-3.209,0.183,170.06,4,0.7,10
0.535,0.344,0.686,0,5,0.0783,-6.733,0.107,102.771,4,0.338,10
0.135,0.742,0.439,0,4,0.122,-8.598,0.065,92.017,4,0.826,10
0.00104,0.434,0.953,0,8,0.122,-4.8,0.181,162.191,4,0.386,10
0.102,0.44,0.687,0,5,0.297,-5.368,0.135,121.933,4,0.358,10
0.000247,0.455,0.91,0,2,0.107,-4.464,0.166,114.109,4,0.447,10
0.0289,0.589,0.797,4.35e-06,9,0.383,-5.464,0.15,102.489,4,0.232,10
0.0142,0.596,0.927,0.00913,11,0.0665,-6.241,0.0727,132.984,4,0.641,10
0.00157,0.413,0.87,1.47e-06,0,0.113,-4.885,0.0349,100.816,4,0.8,10
0.0473,0.408,0.563,0,9,0.0781,-5.97,0.0374,118.543,3,0.558,10
0.011,0.31,0.7,0.00965,9,0.0828,-5.678,0.047,188.386,4,0.763,10
0.185,0.491,0.583,0,7,0.406,-10.964,0.0376,150.566,4,0.908,10
0.0964,0.365,0.851,0.003,4,0.238,-6.238,0.065,78.068,4,0.309,10
0.336,0.481,0.451,0,5,0.0872,-6.095,0.0347,157.966,4,0.289,10
0.15,0.698,0.649,0,8,0.0903,-6.764,0.415,180.466,4,0.568,10
0.0336,0.523,0.861,0,0,0.144,-3.447,0.0644,127.049,4,0.346,10
0.00452,0.566,0.906,0,0,0.21,-5.092,0.0642,83.0,4,0.787,10
0.0643,0.59,0.922,0.000286,2,0.643,-3.182,0.0668,103.993,4,0.382,10
0.153,0.644,0.84,1.35e-06,0,0.294,-6.347,0.0511,99.936,4,0.935,10
0.282,0.731,0.629,9.52e-06,1,0.315,-6.859,0.034,99.999,4,0.345,10
0.0761,0.513,0.894,0,1,0.0406,-3.587,0.0711,159.944,4,0.827,10
0.368,0.656,0.465,0,0,0.155,-12.132,0.0311,96.93,4,0.778,10
0.24,0.559,0.835,0.019,5,0.185,-5.555,0.0424,114.908,4,0.382,10
0.000108,0.563,0.946,0.00512,9,0.118,-5.72,0.0548,149.966,4,0.652,10
0.0457,0.392,0.92,0,11,0.268,-3.638,0.166,170.098,4,0.385,10
0.0023,0.563,0.938,5.35e-06,7,0.137,-3.762,0.0631,138.017,4,0.517,10
0.135,0.493,0.842,0,2,0.247,-5.859,0.115,119.988,4,0.509,10
0.0997,0.385,0.377,0,7,0.155,-7.34,0.0388,114.72,4,0.398,10
0.000681,0.276,0.814,0,9,0.107,-5.048,0.0998,144.793,4,0.472,10
0.00968,0.671,0.859,0.00074,3,0.112,-4.08,0.101,139.964,4,0.63,10
0.00357,0.627,0.923,0.00838,11,0.112,-2.374,0.103,140.023,4,0.389,10
0.00265,0.652,0.681,0,2,0.125,-5.967,0.0516,133.034,3,0.731,10
0.00327,0.521,0.885,0.00904,4,0.324,-4.934,0.125,115.985,4,0.344,10
0.125,0.722,0.355,1.08e-05,3,0.134,-5.179,0.321,199.947,4,0.628,10
0.333,0.528,0.491,1.23e-06,7,0.141,-10.423,0.151,155.792,4,0.269,10
0.301,0.796,0.398,0.000114,11,0.489,-16.43,0.168,98.065,4,0.683,10
0.127,0.707,0.955,0,10,0.202,-4.593,0.222,125.989,4,0.575,10
0.0302,0.949,0.661,0,5,0.0454,-4.244,0.0572,104.504,4,0.76,10
0.365,0.775,0.8,0.000216,3,0.0976,-3.338,0.036,119.725,3,0.96,10
0.202,0.759,0.699,0.000131,0,0.443,-5.745,0.0307,92.96,4,0.907,10
0.0233,0.602,0.658,6e-05,1,0.237,-5.934,0.0558,145.031,4,0.268,10
0.112,0.789,0.706,1.71e-05,11,0.0586,-4.233,0.0429,125.911,4,0.638,10
0.00488,0.934,0.873,0,1,0.0832,-4.707,0.309,139.997,4,0.721,10
0.11,0.715,0.624,0,4,0.123,-3.046,0.114,158.087,4,0.412,10
0.073,0.724,0.695,0,11,0.0889,-5.226,0.0622,139.0,4,0.235,10
0.0465,0.742,0.468,0,10,0.826,-5.557,0.0625,86.443,4,0.369,10
0.0569,0.808,0.97,6.13e-05,10,0.154,-6.098,0.0506,114.328,4,0.868,10
0.0351,0.82,0.603,0.0159,8,0.122,-7.18,0.308,159.976,4,0.177,10
0.00337,0.826,0.654,0.000821,6,0.377,-5.154,0.0602,142.938,4,0.904,10
