acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.204,0.216,0.632,0.000175,4,0.197,-6.615,0.0394,81.27,4,0.373,13
0.262,0.432,0.652,0,8,0.258,-4.969,0.0285,190.028,3,0.507,13
0.304,0.535,0.746,0,4,0.359,-5.644,0.275,109.994,4,0.648,13
0.604,0.504,0.655,0.00193,0,0.364,-8.644,0.0542,99.982,4,0.262,13
0.488,0.2,0.586,0,3,0.0661,-5.993,0.0463,198.458,3,0.547,13
0.118,0.721,0.84,4.3e-06,2,0.0576,-2.298,0.0971,114.965,4,0.577,13
0.00167,0.331,0.357,1.42e-05,9,0.189,-7.627,0.0339,172.695,3,0.322,13
0.274,0.33,0.507,4.65e-06,5,0.122,-6.368,0.0339,122.164,4,0.177,13
0.194,0.527,0.591,0.0194,6,0.0907,-7.664,0.0396,123.167,4,0.461,13
0.263,0.71,0.877,0,4,0.465,-3.67,0.151,105.966,4,0.747,13
0.431,0.484,0.731,0,1,0.151,-6.694,0.0379,101.654,4,0.51,13
0.539,0.345,0.587,0.0731,5,0.119,-8.346,0.0364,119.479,4,0.258,13
0.297,0.752,0.488,9.11e-06,6,0.0936,-7.05,0.0705,136.041,4,0.533,13
0.0671,0.652,0.62,0,5,0.193,-6.591,0.0374,108.001,4,0.365,13
0.02,0.531,0.86,0,3,0.373,-3.543,0.0495,92.009,4,0.376,13
0.0329,0.719,0.469,0,0,0.169,-8.792,0.0533,120.085,4,0.0851,13
0.0213,0.603,0.872,0,5,0.366,-5.404,0.0792,150.104,4,0.691,13
0.122,0.574,0.61,1.1e-06,2,0.13,-7.283,0.0732,74.957,4,0.374,13
0.000328,0.594,0.713,0,9,0.114,-5.314,0.0503,129.958,4,0.328,13
0.024,0.815,0.867,0.000128,7,0.127,-4.203,0.0434,126.021,4,0.646,13
0.0211,0.568,0.656,1.37e-05,8,0.213,-5.413,0.0433,100.049,4,0.364,13
0.000417,0.678,0.918,0,5,0.0744,-4.63,0.0355,130.028,4,0.769,13
0.0967,0.585,0.471,0.0184,4,0.115,-9.934,0.0616,93.099,4,0.323,13
0.767,0.332,0.225,0.00349,0,0.128,-8.697,0.0348,81.055,3,0.297,13
0.00795,0.809,0.911,0.000179,6,0.181,-4.41,0.0617,122.035,4,0.64,13
0.314,0.515,0.476,4.74e-05,9,0.171,-9.843,0.0328,135.886,4,0.412,13
0.524,0.748,0.734,1.15e-05,0,0.0975,-6.499,0.124,97.753,4,0.368,13
0.92,0.462,0.24,0,0,0.113,-12.077,0.0377,171.319,4,0.32,13
0.00559,0.654,0.707,0,6,0.0873,-5.661,0.0664,127.97,4,0.448,13
0.001,0.644,0.867,0,11,0.105,-4.18,0.0383,124.997,4,0.687,13
0.0542,0.702,0.692,0,10,0.0877,-5.405,0.0539,144.896,4,0.419,13
0.795,0.444,0.309,0.132,8,0.352,-10.956,0.062,104.745,4,0.0875,13
0.299,0.695,0.54,0,4,0.367,-5.692,0.0493,121.932,4,0.415,13
0.0044,0.326,0.866,7.37e-06,9,0.0912,-4.541,0.101,178.181,4,0.172,13
0.0021,0.39,0.83,0,11,0.156,-5.201,0.0563,90.021,4,0.191,13
0.00108,0.477,0.85,0,3,0.0675,-1.486,0.0911,163.845,4,0.601,13
0.139,0.629,0.837,0,0,0.107,-3.112,0.258,105.882,4,0.423,13
0.00162,0.628,0.639,0,8,0.354,-5.46,0.0435,108.045,4,0.493,13
0.238,0.658,0.749,2.03e-06,9,0.272,-2.967,0.0634,128.909,4,0.442,13
0.835,0.689,0.704,4.83e-06,9,0.134,-10.813,0.245,151.884,5,0.92,13
0.217,0.855,0.463,1.77e-05,3,0.347,-7.454,0.0367,102.931,4,0.866,13
0.0112,0.84,0.827,0,9,0.151,-2.958,0.061,124.989,4,0.82,13
0.0467,0.6,0.749,0.295,11,0.0915,-6.889,0.0419,131.024,4,0.485,13
0.139,0.69,0.876,0,5,0.281,-2.503,0.091,104.0,4,0.592,13
0.0123,0.58,0.788,1.84e-05,2,0.368,-4.714,0.259,148.992,4,0.72,13
0.279,0.449,0.491,0,9,0.0654,-6.433,0.029,139.923,4,0.258,13
5.62e-05,0.459,0.878,0.000307,5,0.371,-1.399,0.0688,144.852,4,0.494,13
0.0102,0.793,0.48,0.0123,8,0.153,-10.335,0.305,132.058,4,0.242,13
0.149,0.674,0.641,0,0,0.0925,-5.139,0.0339,99.91,4,0.664,13
0.925,0.504,0.278,0.108,2,0.129,-16.502,0.0772,83.729,4,0.15,13
0.000835,0.722,0.676,1.2e-05,11,0.321,-5.885,0.0829,129.943,4,0.362,13
0.653,0.796,0.625,0.00348,0,0.187,-7.218,0.0645,133.035,4,0.641,13
0.331,0.797,0.755,2.26e-06,2,0.124,-5.393,0.0293,129.955,4,0.411,13
0.119,0.599,0.843,0,7,0.621,-3.683,0.127,159.969,4,0.618,13
0.863,0.687,0.288,0,2,0.0986,-10.415,0.045,110.927,4,0.308,13
0.424,0.738,0.621,7.39e-06,0,0.692,-7.313,0.0486,113.968,4,0.715,13
0.0617,0.756,0.927,0,7,0.343,-2.116,0.0594,123.005,4,0.723,13
0.00381,0.491,0.792,0,8,0.359,-4.382,0.0699,169.997,4,0.74,13
0.222,0.895,0.389,0.0346,7,0.105,-11.036,0.11,110.023,4,0.549,13
0.42,0.547,0.605,0,8,0.125,-6.755,0.0415,121.953,4,0.364,13
0.0642,0.6,0.713,0,6,0.142,-5.079,0.0592,72.999,4,0.471,13
0.454,0.468,0.13,0.927,1,0.0819,-18.031,0.0571,115.039,4,0.0362,13
0.0571,0.739,0.607,0,0,0.046,-3.462,0.0613,107.947,4,0.751,13
0.299,0.512,0.76,0,2,0.103,-5.889,0.0682,130.096,4,0.495,13
0.0486,0.425,0.785,0,7,0.377,-4.816,0.0372,143.903,4,0.319,13
0.112,0.625,0.663,0,5,0.105,-5.115,0.0302,98.998,4,0.398,13
0.0135,0.56,0.736,0.0991,8,0.174,-7.64,0.0339,94.987,4,0.389,13
0.96,0.552,0.202,0.00154,6,0.225,-10.685,0.043,78.021,4,0.237,13
0.97,0.303,0.249,1.95e-05,0,0.117,-11.715,0.111,66.932,4,0.131,13
0.000378,0.362,0.979,0.0151,3,0.231,-2.581,0.161,125.087,4,0.383,13
0.0113,0.593,0.749,0.106,5,0.314,-5.67,0.0475,164.959,4,0.649,13
0.00172,0.542,0.905,0.0104,9,0.136,-5.653,0.054,153.398,4,0.374,13
6.2e-05,0.398,0.927,0.000177,9,0.0575,-4.212,0.0567,77.106,4,0.311,13
0.00564,0.513,0.814,0,1,0.0927,-4.372,0.0421,145.944,4,0.498,13
0.00552,0.276,0.715,0.000417,0,0.201,-5.356,0.0432,137.028,4,0.173,13
0.0238,0.63,0.908,0.592,11,0.116,-2.42,0.0326,120.522,4,0.968,13
0.767,0.344,0.322,0.00125,5,0.163,-13.32,0.0341,125.598,4,0.309,13
0.00239,0.429,0.661,0.000121,11,0.234,-7.227,0.0281,173.372,4,0.285,13
0.0179,0.525,0.788,0.0102,6,0.353,-7.618,0.0335,129.392,4,0.675,13
0.0482,0.639,0.752,0,5,0.0477,-6.478,0.106,153.942,4,0.75,13
0.983,0.335,0.0498,0.675,2,0.108,-22.736,0.0381,94.702,4,0.04,13
0.00223,0.546,0.859,0.000947,1,0.0529,-5.966,0.0306,99.965,4,0.645,13
0.0106,0.255,0.56,0.698,4,0.13,-11.063,0.0391,201.672,3,0.183,13
0.00481,0.586,0.858,0.469,9,0.238,-5.254,0.0313,122.996,4,0.278,13
0.457,0.539,0.461,0.903,11,0.072,-7.674,0.0279,128.635,4,0.436,13
0.00294,0.501,0.765,0.49,6,0.184,-7.063,0.0281,91.771,4,0.46,13
0.725,0.452,0.199,0.00229,6,0.689,-17.672,0.0325,106.367,4,0.197,13
0.00825,0.267,0.316,0.151,2,0.126,-8.272,0.0372,76.066,4,0.227,13
0.893,0.586,0.4,0.578,2,0.161,-8.739,0.0289,112.33,4,0.43,13
0.269,0.312,0.536,0.0769,1,0.113,-11.701,0.036,104.483,4,0.0971,13
0.0123,0.539,0.879,0.0363,0,0.149,-3.472,0.0566,159.961,4,0.857,13
0.199,0.56,0.595,6.47e-05,9,0.132,-4.53,0.0274,104.011,4,0.144,13
0.0171,0.335,0.79,0.00324,11,0.112,-6.353,0.0398,159.971,4,0.399,13
0.0233,0.434,0.808,0.0111,0,0.153,-6.601,0.0359,144.292,4,0.422,13
0.0126,0.515,0.696,0.000345,6,0.0916,-5.857,0.0313,134.893,4,0.513,13
0.531,0.67,0.478,0.428,4,0.138,-8.689,0.0355,88.014,4,0.0997,13
0.00782,0.276,0.449,0.783,4,0.108,-11.428,0.0375,101.687,4,0.278,13
0.0244,0.576,0.539,0.162,11,0.283,-9.627,0.0287,103.834,4,0.392,13
0.00139,0.428,0.799,0.0742,4,0.0788,-6.265,0.0468,139.052,4,0.228,13
0.172,0.526,0.877,0.0108,3,0.223,-4.369,0.033,145.568,3,0.436,13
0.00583,0.488,0.503,0.809,0,0.101,-8.89,0.0326,144.035,4,0.38,13
0.23,0.554,0.498,5.98e-06,9,0.795,-8.866,0.0685,79.635,4,0.413,13
0.506,0.225,0.511,0.918,4,0.108,-9.316,0.0339,114.255,4,0.117,13
0.00196,0.49,0.652,6.24e-05,2,0.0991,-5.813,0.0274,90.085,4,0.339,13
0.319,0.445,0.591,0.766,7,0.107,-9.004,0.0316,137.864,4,0.0774,13
0.418,0.72,0.419,0.115,7,0.106,-10.494,0.0266,109.992,4,0.215,13
0.0588,0.471,0.881,0.000378,11,0.26,-4.483,0.0467,169.898,4,0.544,13
0.0277,0.303,0.9,0.635,2,0.11,-2.352,0.0574,149.508,4,0.491,13
0.701,0.716,0.447,0.429,2,0.0855,-8.314,0.0388,93.955,4,0.506,13
0.0792,0.415,0.665,3.6e-06,9,0.0926,-6.374,0.0291,202.173,4,0.721,13
0.827,0.262,0.0847,4.82e-05,7,0.0938,-16.413,0.04,180.562,3,0.0693,13
0.772,0.531,0.61,0.756,11,0.0908,-8.025,0.0387,152.958,4,0.199,13
0.938,0.401,0.132,0.102,0,0.1,-15.569,0.0355,136.142,4,0.0381,13
0.803,0.417,0.285,0.005,2,0.269,-11.041,0.0346,120.954,1,0.243,13
0.00245,0.539,0.702,2.37e-05,6,0.117,-7.291,0.0436,118.106,4,0.206,13
0.00327,0.476,0.867,3.42e-06,5,0.0962,-3.982,0.037,110.026,4,0.466,13
0.172,0.742,0.546,0.38,1,0.115,-7.694,0.0315,104.996,4,0.868,13
0.00527,0.376,0.473,0.00162,4,0.123,-5.636,0.0325,148.835,4,0.0398,13
0.108,0.373,0.609,0.000427,0,0.0755,-7.0,0.0316,179.955,4,0.354,13
0.499,0.658,0.67,0.0071,7,0.256,-7.093,0.0255,95.3,4,0.696,13
0.000244,0.276,0.846,0.311,1,0.197,-7.561,0.0725,157.458,4,0.668,13
0.00578,0.643,0.671,0.000641,9,0.107,-5.439,0.0246,89.9,4,0.412,13
0.00392,0.498,0.81,0.00717,7,0.0635,-4.065,0.0263,79.935,4,0.594,13
0.00283,0.526,0.447,0.0301,2,0.109,-9.268,0.0274,74.995,4,0.183,13
0.00331,0.558,0.579,0.916,7,0.0935,-8.065,0.0272,104.972,4,0.487,13
0.0549,0.819,0.688,0.0568,2,0.0799,-5.967,0.0363,104.013,4,0.961,13
0.00164,0.192,0.952,0.716,2,0.307,-5.888,0.258,172.752,4,0.262,13
0.385,0.481,0.632,0.0817,11,0.116,-7.117,0.0333,103.323,4,0.156,13
0.00387,0.523,0.833,0.000339,7,0.0841,-4.374,0.0405,115.975,4,0.482,13
0.0116,0.462,0.827,0.421,5,0.502,-6.682,0.0306,166.668,4,0.808,13
0.0124,0.576,0.915,0.946,8,0.0856,-5.729,0.0277,111.021,4,0.961,13
0.262,0.538,0.557,0.914,11,0.102,-8.678,0.0914,131.03,4,0.506,13
0.096,0.615,0.658,0.000911,5,0.205,-7.299,0.0343,150.093,4,0.293,13
