acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.249,0.389,0.431,0,7,0.13,-8.061,0.0344,142.14,4,0.275,5
0.257,0.686,0.691,0,5,0.145,-4.616,0.0371,95.046,4,0.477,5
0.913,0.44,0.241,8.08e-05,11,0.112,-12.968,0.0381,149.82,4,0.123,5
0.127,0.571,0.655,1.42e-05,11,0.165,-7.576,0.0307,85.986,4,0.633,5
0.12,0.576,0.759,0,3,0.121,-8.165,0.0599,99.969,4,0.501,5
0.542,0.404,0.664,0.00402,1,0.11,-6.698,0.0407,107.747,4,0.0949,5
0.0123,0.58,0.788,1.84e-05,2,0.368,-4.714,0.259,148.992,4,0.72,5
0.0197,0.714,0.697,2e-06,1,0.0697,-7.887,0.032,122.145,4,0.602,5
0.399,0.509,0.547,0,10,0.215,-6.548,0.0417,109.436,4,0.197,5
0.575,0.667,0.361,0.00506,1,0.0805,-8.69,0.0273,134.018,5,0.29,5
0.947,0.466,0.113,7.53e-05,2,0.0986,-13.325,0.0414,125.369,4,0.104,5
0.0529,0.4,0.479,2.14e-06,8,0.115,-7.989,0.0308,166.159,4,0.213,5
0.0477,0.566,0.647,0,1,0.121,-6.815,0.0335,111.96,4,0.22,5
0.866,0.369,0.272,0,9,0.147,-10.497,0.0364,172.929,4,0.218,5
0.0725,0.759,0.481,0,4,0.286,-7.614,0.156,93.12,4,0.417,5
0.69,0.663,0.319,0.000993,9,0.117,-13.481,0.0375,109.957,4,0.193,5
0.774,0.651,0.546,0.0437,1,0.0842,-9.021,0.0357,107.021,4,0.623,5
0.00239,0.429,0.661,0.000121,11,0.234,-7.227,0.0281,173.372,4,0.285,5
0.235,0.785,0.674,0.00253,7,0.107,-7.508,0.0398,129.959,4,0.517,5
0.719,0.559,0.535,0.000143,3,0.0954,-7.723,0.039,141.96,4,0.402,5
0.113,0.566,0.366,0.181,7,0.155,-12.808,0.028,129.96,4,0.237,5
0.179,0.392,0.699,9.51e-06,0,0.319,-7.828,0.0474,125.817,4,0.181,5
0.697,0.571,0.481,0,9,0.089,-7.179,0.0444,113.753,4,0.0807,5
0.421,0.346,0.501,0,2,0.0657,-6.939,0.0364,99.855,4,0.299,5
0.0097,0.515,0.43,0.000133,7,0.129,-9.935,0.0372,91.844,4,0.104,5
0.69,0.663,0.319,0.000993,9,0.117,-13.481,0.0375,109.957,4,0.193,5
0.00287,0.526,0.866,7.78e-05,0,0.0945,-5.822,0.0568,140.266,4,0.248,5
0.0025,0.656,0.633,0,6,0.07,-5.54,0.0267,106.081,4,0.558,5
0.602,0.817,0.719,0.00277,7,0.105,-4.54,0.0566,129.979,4,0.838,5
0.814,0.729,0.338,1.87e-06,9,0.0695,-11.856,0.0378,118.167,4,0.405,5
0.636,0.348,0.563,0.652,10,0.358,-11.425,0.0348,79.841,4,0.211,5
0.643,0.623,0.433,0.0141,1,0.104,-10.222,0.118,91.974,4,0.243,5
0.0432,0.559,0.885,0,1,0.333,-4.515,0.189,172.029,4,0.683,5
0.0467,0.576,0.593,0.000767,9,0.237,-6.024,0.0306,157.993,4,0.373,5
0.424,0.488,0.832,0.00288,0,0.139,-6.508,0.114,157.984,4,0.554,5
0.844,0.457,0.406,0,7,0.0501,-6.14,0.0289,180.392,3,0.497,5
0.538,0.532,0.623,7.28e-05,5,0.0925,-9.208,0.0331,89.937,4,0.403,5
0.717,0.284,0.538,0.105,2,0.111,-9.894,0.0886,179.708,3,0.259,5
0.401,0.696,0.396,5.2e-06,2,0.125,-10.289,0.0656,120.041,4,0.38,5
0.814,0.294,0.337,0.414,6,0.14,-10.614,0.036,91.781,5,0.135,5
0.000679,0.481,0.883,0.558,4,0.145,-5.554,0.0638,135.937,4,0.46,5
0.155,0.481,0.524,0.000147,4,0.0523,-9.051,0.0369,101.883,4,0.425,5
0.00777,0.724,0.757,0.000154,9,0.215,-4.787,0.0274,109.98,4,0.878,5
0.00814,0.574,0.793,0.00874,11,0.161,-6.059,0.0321,119.977,4,0.678,5
0.00013,0.469,0.738,0.0577,11,0.078,-6.638,0.0619,180.15,4,0.624,5
1.09e-05,0.555,0.925,0.000161,1,0.0659,-4.689,0.0362,145.061,4,0.77,5
0.00178,0.646,0.813,2.26e-05,6,0.144,-5.29,0.0288,112.115,4,0.821,5
0.00287,0.526,0.866,7.78e-05,0,0.0945,-5.822,0.0568,140.266,4,0.248,5
0.249,0.728,0.638,0,5,0.116,-6.455,0.0336,130.014,4,0.872,5
0.0483,0.691,0.631,1.13e-05,2,0.104,-6.478,0.0368,92.004,4,0.8,5
0.807,0.86,0.332,0,1,0.106,-10.263,0.22,140.949,4,0.26,5
0.217,0.756,0.609,0.00482,3,0.0959,-7.927,0.0544,117.024,4,0.537,5
0.891,0.567,0.263,0,5,0.183,-13.51,0.103,111.86,4,0.247,5
0.598,0.739,0.441,0,10,0.176,-7.654,0.0604,124.081,4,0.442,5
0.873,0.666,0.317,3.74e-05,5,0.111,-10.644,0.0327,117.676,4,0.359,5
0.707,0.379,0.219,0.000691,5,0.118,-11.196,0.0307,79.786,4,0.188,5
0.00708,0.477,0.572,0.784,8,0.144,-7.328,0.0319,194.033,4,0.0414,5
0.23,0.617,0.574,0.0105,6,0.0983,-9.768,0.0276,91.769,4,0.396,5
0.0226,0.562,0.53,0.00419,2,0.106,-7.665,0.0286,122.92,4,0.391,5
0.208,0.578,0.386,0.0453,6,0.307,-11.464,0.0278,154.902,4,0.569,5
0.0321,0.662,0.681,0.139,11,0.508,-8.152,0.0315,98.004,4,0.864,5
0.00206,0.382,0.749,0.687,7,0.0668,-5.683,0.0379,151.883,4,0.0572,5
0.186,0.551,0.881,0.0791,7,0.152,-6.099,0.0542,88.036,4,0.387,5
0.209,0.677,0.716,0.0465,2,0.248,-5.791,0.0348,83.004,4,0.304,5
0.6,0.51,0.527,0.317,8,0.545,-9.148,0.0292,143.913,4,0.418,5
0.00304,0.512,0.483,0.0011,0,0.12,-7.798,0.0298,160.009,4,0.367,5
0.131,0.245,0.64,8.11e-06,2,0.0766,-7.426,0.0608,135.739,4,0.105,5
0.0687,0.21,0.499,0.00315,2,0.773,-9.754,0.0485,74.094,4,0.108,5
0.931,0.451,0.222,0.00599,2,0.0908,-16.374,0.0314,132.874,4,0.381,5
0.0217,0.54,0.381,0.000687,7,0.305,-14.323,0.0347,155.882,4,0.343,5
0.0905,0.707,0.238,2.42e-06,3,0.0842,-8.818,0.0379,124.156,3,0.345,5
0.708,0.395,0.409,1.62e-05,6,0.0982,-8.58,0.056,74.088,4,0.193,5
0.803,0.448,0.328,9.34e-05,7,0.347,-11.132,0.0351,113.941,3,0.209,5
0.721,0.41,0.298,0,3,0.158,-11.796,0.0473,109.651,3,0.142,5
0.401,0.684,0.512,0,11,0.1,-7.232,0.0401,127.908,4,0.354,5
0.715,0.803,0.246,3.37e-06,0,0.126,-8.362,0.0523,141.992,3,0.431,5
0.802,0.737,0.408,0,5,0.171,-7.941,0.104,127.921,4,0.374,5
0.000532,0.535,0.521,0.371,0,0.19,-5.942,0.0272,140.026,3,0.457,5
0.877,0.519,0.221,0.0147,4,0.0916,-13.062,0.0371,117.058,3,0.103,5
0.47,0.583,0.677,0.193,4,0.43,-10.21,0.439,176.119,4,0.495,5
0.611,0.642,0.459,0.000156,2,0.113,-6.346,0.0432,80.19,4,0.128,5
0.252,0.312,0.661,0.000135,0,0.102,-8.508,0.092,82.39,4,0.443,5
0.931,0.555,0.27,0.536,2,0.103,-15.892,0.0884,139.691,3,0.274,5
0.825,0.479,0.446,2.49e-06,11,0.0926,-7.291,0.0377,130.63,4,0.118,5
0.969,0.388,0.0859,7.35e-05,7,0.108,-16.061,0.0472,88.253,3,0.19,5
0.894,0.574,0.123,0.00111,1,0.118,-13.959,0.196,115.431,3,0.117,5
0.0205,0.37,0.467,0.572,5,0.109,-9.013,0.0273,94.485,4,0.182,5
0.233,0.507,0.79,0.139,0,0.145,-7.307,0.0294,147.065,4,0.6,5
0.935,0.599,0.537,0.893,9,0.301,-7.625,0.0268,123.722,3,0.258,5
0.389,0.839,0.84,0.0319,11,0.114,-8.721,0.0474,117.98,4,0.904,5
0.0212,0.623,0.661,0.000229,9,0.267,-7.0,0.1,151.97,4,0.63,5
0.273,0.589,0.481,1.33e-05,0,0.0986,-4.801,0.0285,93.568,4,0.176,5
0.011,0.719,0.895,3.65e-05,1,0.0731,-3.263,0.0371,100.962,4,0.745,5
0.0807,0.636,0.676,0,2,0.0831,-3.442,0.0263,113.98,4,0.273,5
0.821,0.739,0.522,0.00124,7,0.233,-12.304,0.151,138.263,4,0.619,5
0.748,0.371,0.268,0.0517,1,0.104,-10.506,0.0281,102.617,3,0.165,5
0.179,0.574,0.479,0.0803,8,0.106,-7.776,0.0355,115.263,4,0.303,5
0.00799,0.726,0.815,0.081,11,0.112,-5.886,0.0313,140.158,4,0.462,5
0.0869,0.676,0.703,0.000687,8,0.0463,-5.815,0.0302,92.761,4,0.852,5
0.00506,0.542,0.795,0.019,4,0.0851,-3.63,0.0368,92.234,4,0.431,5
0.0245,0.664,0.848,0.000127,11,0.172,-4.51,0.0322,104.998,4,0.502,5
0.815,0.134,0.251,0.129,7,0.144,-10.242,0.0338,166.657,3,0.157,5
0.145,0.798,0.78,0,6,0.1,-4.75,0.0554,112.025,4,0.929,5
0.0273,0.665,0.673,0.0207,7,0.317,-8.266,0.0268,118.968,4,0.461,5
0.0448,0.622,0.471,0,9,0.0957,-7.105,0.0277,124.455,4,0.278,5
0.634,0.758,0.397,0,0,0.272,-11.169,0.0745,96.0,4,0.289,5
0.00999,0.617,0.821,0.494,9,0.426,-4.085,0.026,106.0,4,0.581,5
0.000813,0.443,0.545,0.0137,0,0.202,-8.196,0.0273,99.914,4,0.104,5
0.0478,0.497,0.639,0,1,0.39,-5.31,0.0273,171.95,4,0.766,5
0.223,0.62,0.566,0.0552,1,0.108,-9.308,0.0765,102.0,4,0.663,5
0.0229,0.674,0.582,0,6,0.0664,-8.012,0.0256,114.004,4,0.879,5
0.383,0.45,0.689,0.011,5,0.273,-6.194,0.0423,206.575,4,0.344,5
0.00294,0.501,0.765,0.49,6,0.184,-7.063,0.0281,91.769,4,0.46,5
0.41,0.518,0.496,0.1,10,0.0999,-11.607,0.0292,143.921,4,0.281,5
0.293,0.884,0.333,0.0205,9,0.103,-9.753,0.0617,118.065,4,0.587,5
0.0113,0.593,0.749,0.106,5,0.314,-5.67,0.0475,164.959,4,0.649,5
0.0135,0.374,0.922,0.204,0,0.28,-3.4,0.056,153.217,4,0.393,5
0.503,0.85,0.677,4.12e-06,1,0.0541,-5.575,0.251,125.067,4,0.811,5
0.224,0.293,0.276,0.122,4,0.167,-11.357,0.0349,121.603,4,0.195,5
0.333,0.468,0.652,0.000318,0,0.55,-4.912,0.0722,140.223,4,0.39,5
0.767,0.332,0.225,0.00349,0,0.128,-8.697,0.0348,81.055,3,0.297,5
0.222,0.895,0.389,0.0346,7,0.105,-11.036,0.11,110.023,4,0.549,5
0.705,0.671,0.336,0.00751,10,0.0577,-8.494,0.241,75.051,4,0.518,5
0.961,0.403,0.159,0.0121,1,0.34,-16.728,0.104,72.38,4,0.0381,5
0.863,0.687,0.288,0,2,0.0986,-10.415,0.045,110.927,4,0.308,5
0.935,0.319,0.0561,0.00384,0,0.388,-23.023,0.045,79.764,3,0.082,5
0.698,0.735,0.235,0.00604,3,0.107,-13.239,0.315,62.446,4,0.462,5
0.508,0.827,0.66,0.403,6,0.0756,-9.669,0.0337,113.449,4,0.904,5
0.701,0.716,0.447,0.429,2,0.0855,-8.314,0.0388,93.955,4,0.506,5
0.0252,0.719,0.736,0.000179,10,0.209,-5.931,0.047,131.053,4,0.945,5
0.106,0.764,0.739,2.72e-06,2,0.0571,-7.167,0.045,142.947,4,0.967,5
0.0447,0.719,0.861,0.00989,5,0.219,-6.982,0.0402,121.491,4,0.948,5
0.917,0.392,0.3,0,0,0.0868,-11.371,0.0795,195.955,4,0.657,5
0.965,0.469,0.309,0,7,0.115,-13.694,0.091,112.412,4,0.235,5
0.449,0.603,0.783,7.96e-06,6,0.119,-4.023,0.062,172.041,4,0.775,5
0.132,0.454,0.82,0.000969,2,0.115,-4.193,0.0567,166.303,4,0.575,5
0.0314,0.323,0.806,1.11e-05,7,0.181,-6.554,0.0769,124.615,4,0.548,5
0.172,0.526,0.877,0.0108,3,0.223,-4.369,0.033,145.568,3,0.436,5
0.441,0.422,0.25,0,0,0.35,-6.836,0.0351,124.026,4,0.246,5
0.0153,0.773,0.47,0.000193,2,0.0851,-7.93,0.0299,94.995,4,0.399,5
0.000289,0.217,0.905,0.00011,2,0.222,-4.103,0.0752,96.95,4,0.236,5
0.00201,0.15,0.859,0.194,4,0.387,-2.827,0.0595,170.527,5,0.354,5
0.0107,0.24,0.86,0,0,0.186,-4.433,0.206,169.553,4,0.388,5
0.0102,0.705,0.712,0.000855,6,0.1,-6.156,0.0385,97.512,4,0.62,5
0.00222,0.502,0.915,0.00129,11,0.131,-5.385,0.238,154.087,4,0.315,5
0.45,0.492,0.498,0.000584,10,0.0979,-11.826,0.0602,130.102,4,0.043,5
6.55e-05,0.555,0.876,3.76e-06,5,0.138,-5.316,0.0403,104.635,4,0.458,5
