acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.127,0.714,0.8,0,11,0.359,-4.808,0.0504,134.002,4,0.589,0
0.00138,0.625,0.939,0,4,0.424,-3.115,0.0669,102.999,4,0.644,0
0.198,0.695,0.575,0,10,0.0614,-6.334,0.116,163.929,4,0.699,0
0.217,0.647,0.746,0,4,0.775,-3.845,0.0597,93.002,4,0.577,0
0.314,0.515,0.476,4.74e-05,9,0.171,-9.843,0.0328,135.886,4,0.412,0
0.903,0.652,0.372,0,2,0.119,-7.342,0.076,96.739,4,0.703,0
0.147,0.605,0.9,4.53e-06,9,0.349,-4.647,0.0473,91.987,4,0.788,0
0.02,0.378,0.638,7.66e-05,10,0.0849,-5.576,0.075,184.086,4,0.735,0
0.324,0.449,0.599,4.09e-06,9,0.114,-6.509,0.0405,119.868,4,0.198,0
0.113,0.193,0.391,0,4,0.191,-9.343,0.0382,79.508,4,0.0956,0
0.249,0.728,0.638,0,5,0.116,-6.455,0.0336,130.014,4,0.872,0
0.000564,0.525,0.872,0.0617,2,0.212,-2.314,0.0272,149.02,4,0.499,0
0.669,0.67,0.905,0.000227,1,0.349,-6.855,0.129,104.965,4,0.563,0
0.443,0.492,0.907,1.96e-05,7,0.337,-4.746,0.0336,162.119,4,0.752,0
0.0252,0.847,0.795,0.0151,10,0.0834,-4.769,0.0313,92.999,4,0.906,0
0.000479,0.326,0.691,0.389,11,0.177,-2.999,0.0343,203.972,4,0.597,0
0.204,0.766,0.709,1.41e-05,9,0.126,-6.471,0.123,128.07,4,0.506,0
0.663,0.665,0.527,0,2,0.306,-8.588,0.429,94.711,3,0.219,0
0.204,0.682,0.811,0,5,0.0928,-4.77,0.038,137.873,4,0.806,0
0.00175,0.542,0.828,0.0133,11,0.06,-3.911,0.0531,126.037,4,0.769,0
0.294,0.675,0.409,0.000596,0,0.119,-10.707,0.0423,79.954,4,0.308,0
0.579,0.489,0.505,0.000333,10,0.104,-8.022,0.117,163.255,4,0.337,0
0.00231,0.278,0.647,0,6,0.173,-7.23,0.0482,167.234,4,0.173,0
6.55e-05,0.555,0.876,3.76e-06,5,0.138,-5.316,0.0403,104.635,4,0.458,0
0.299,0.494,0.584,0.115,9,0.139,-6.513,0.029,140.047,4,0.194,0
0.912,0.63,0.386,0,2,0.435,-8.835,0.0636,94.316,4,0.412,0
0.392,0.434,0.187,0.182,0,0.102,-16.855,0.0345,129.257,5,0.263,0
0.000561,0.55,0.969,0.325,7,0.146,-3.779,0.0508,104.019,4,0.611,0
0.105,0.699,0.57,0,7,0.0991,-5.865,0.0358,87.973,4,0.392,0
0.00704,0.625,0.734,4.47e-06,8,0.136,-7.815,0.0678,139.94,4,0.307,0
